Origin State,Dest State,Year,Measure Names,Domestic,Export,Import
Connecticut,Tennessee,2022,Current Value (millions of dollars),1023.617739,841.073014,0.006708
Connecticut,Texas,2022,Current Value (millions of dollars),4186.166607,1228.842713,70.564225
Connecticut,Utah,2022,Current Value (millions of dollars),423.158496,0.127665,0.0
Connecticut,Vermont,2022,Current Value (millions of dollars),1181.078541,114.261835,0.44387
Connecticut,Virginia,2022,Current Value (millions of dollars),1410.724273,20.012573,2.783629
Connecticut,Washington,2022,Current Value (millions of dollars),730.926602,703.866004,0.921899
Connecticut,West Virginia,2022,Current Value (millions of dollars),143.022778,,
Connecticut,Wisconsin,2022,Current Value (millions of dollars),1146.244939,0.009217,0.190594
Connecticut,Wyoming,2022,Current Value (millions of dollars),37.54328,,
Delaware,Alabama,2022,Current Value (millions of dollars),145.625145,0.226644,0.0
Delaware,Alaska,2022,Current Value (millions of dollars),4.2931,427.01539,
Delaware,Arizona,2022,Current Value (millions of dollars),899.988603,5.635022,11.639043
Delaware,Arkansas,2022,Current Value (millions of dollars),220.887986,0.0,0.034229
Delaware,California,2022,Current Value (millions of dollars),1843.864705,67.650038,79.109567
Delaware,Colorado,2022,Current Value (millions of dollars),469.677745,0.0,
Delaware,Connecticut,2022,Current Value (millions of dollars),529.586579,,0.019438
Delaware,Delaware,2022,Current Value (millions of dollars),25582.19483,443.405971,5157.311981
Delaware,District of Columbia,2022,Current Value (millions of dollars),48.467563,189.639366,0.0168
Delaware,Florida,2022,Current Value (millions of dollars),1001.205728,200.393263,359.627719
Delaware,Georgia,2022,Current Value (millions of dollars),1050.38306,6.384817,1.141094
Delaware,Hawaii,2022,Current Value (millions of dollars),1.670346,1.028978,
Delaware,Idaho,2022,Current Value (millions of dollars),17.953226,0.0,
Delaware,Illinois,2022,Current Value (millions of dollars),1003.138106,43.937448,1.562143
Delaware,Indiana,2022,Current Value (millions of dollars),535.245431,0.818353,0.144418
Delaware,Iowa,2022,Current Value (millions of dollars),162.077668,,
Delaware,Kansas,2022,Current Value (millions of dollars),34.955153,,
Delaware,Kentucky,2022,Current Value (millions of dollars),430.068841,111.399831,0.0
Delaware,Louisiana,2022,Current Value (millions of dollars),245.955334,4.951413,
Delaware,Maine,2022,Current Value (millions of dollars),127.17602,19.937694,0.0
Delaware,Maryland,2022,Current Value (millions of dollars),5500.98604,146.058727,42.236411
Delaware,Massachusetts,2022,Current Value (millions of dollars),1903.882736,1.908066,48.965362
Delaware,Michigan,2022,Current Value (millions of dollars),473.147862,129.930422,0.0
Delaware,Minnesota,2022,Current Value (millions of dollars),145.528682,0.390795,8.661284
Delaware,Mississippi,2022,Current Value (millions of dollars),31.56538,0.979506,0.0
Delaware,Missouri,2022,Current Value (millions of dollars),603.792666,,0.0
Delaware,Montana,2022,Current Value (millions of dollars),17.793813,3.347865,0.0
Delaware,Nebraska,2022,Current Value (millions of dollars),27.241547,0.0,0.0
Delaware,Nevada,2022,Current Value (millions of dollars),100.431752,,
Delaware,New Hampshire,2022,Current Value (millions of dollars),143.622059,0.0,0.0
Delaware,New Jersey,2022,Current Value (millions of dollars),5884.4091,179.907783,119.296716
Delaware,New Mexico,2022,Current Value (millions of dollars),24.521234,0.017446,
Delaware,New York,2022,Current Value (millions of dollars),1635.576822,1854.910493,103.312104
Delaware,North Carolina,2022,Current Value (millions of dollars),597.910532,8.003903,3.149024
Delaware,North Dakota,2022,Current Value (millions of dollars),38.126753,30.262965,
Delaware,Ohio,2022,Current Value (millions of dollars),5687.961933,7.65746,0.199491
Delaware,Oklahoma,2022,Current Value (millions of dollars),38.792036,,0.0
Delaware,Oregon,2022,Current Value (millions of dollars),179.23842,0.0,0.0
Delaware,Pennsylvania,2022,Current Value (millions of dollars),12049.95245,280.299805,1021.915147
Delaware,Rhode Island,2022,Current Value (millions of dollars),98.666594,1.073083,0.486458
Delaware,South Carolina,2022,Current Value (millions of dollars),252.954462,2.620895,0.099544
Delaware,South Dakota,2022,Current Value (millions of dollars),94.469099,0.159958,
Delaware,Tennessee,2022,Current Value (millions of dollars),895.407335,301.973868,2.809195
Delaware,Texas,2022,Current Value (millions of dollars),1617.364984,206.863234,3.577228
Delaware,Utah,2022,Current Value (millions of dollars),305.218786,,
Delaware,Vermont,2022,Current Value (millions of dollars),63.440975,0.496579,
Delaware,Virginia,2022,Current Value (millions of dollars),1380.913917,115.426302,20.690568
Delaware,Washington,2022,Current Value (millions of dollars),189.258463,503.656391,18.149854
Delaware,West Virginia,2022,Current Value (millions of dollars),157.823417,,
Delaware,Wisconsin,2022,Current Value (millions of dollars),306.481039,,0.0
Delaware,Wyoming,2022,Current Value (millions of dollars),9.925309,,0.0
District of Columbia,Alabama,2022,Current Value (millions of dollars),2.285188,73.843409,10.638962
District of Columbia,Alaska,2022,Current Value (millions of dollars),,1.310597,0.0
District of Columbia,Arizona,2022,Current Value (millions of dollars),2.419854,0.648817,9.685247
District of Columbia,Arkansas,2022,Current Value (millions of dollars),2.6593,,1.343549
District of Columbia,California,2022,Current Value (millions of dollars),91.507481,56.172011,74.015054
District of Columbia,Colorado,2022,Current Value (millions of dollars),21.748159,0.0,4.248008
District of Columbia,Connecticut,2022,Current Value (millions of dollars),4.923417,0.0,3.830259
District of Columbia,Delaware,2022,Current Value (millions of dollars),7.375404,16.66349,693.595209
District of Columbia,District of Columbia,2022,Current Value (millions of dollars),2649.739505,369.574761,107.774496
District of Columbia,Florida,2022,Current Value (millions of dollars),25.774239,17.853426,54.641153
District of Columbia,Georgia,2022,Current Value (millions of dollars),44.467329,22.77953,51.284983
District of Columbia,Hawaii,2022,Current Value (millions of dollars),3.706929,0.006735,0.0
District of Columbia,Idaho,2022,Current Value (millions of dollars),0.165162,,0.140478
District of Columbia,Illinois,2022,Current Value (millions of dollars),22.794528,15.712343,51.516483
District of Columbia,Indiana,2022,Current Value (millions of dollars),6.148431,13.584813,311.437055
District of Columbia,Iowa,2022,Current Value (millions of dollars),0.449604,,0.442602
District of Columbia,Kansas,2022,Current Value (millions of dollars),0.330321,,2.33534
District of Columbia,Kentucky,2022,Current Value (millions of dollars),9.702936,2.763132,119.896102
District of Columbia,Louisiana,2022,Current Value (millions of dollars),5.295306,1.425933,1.210979
District of Columbia,Maine,2022,Current Value (millions of dollars),2.90884,9.121079,0.091845
District of Columbia,Maryland,2022,Current Value (millions of dollars),735.336868,78.932981,1164.91703
District of Columbia,Massachusetts,2022,Current Value (millions of dollars),25.894886,0.30108,35.554283
District of Columbia,Michigan,2022,Current Value (millions of dollars),20.327816,1.535356,92.126952
District of Columbia,Minnesota,2022,Current Value (millions of dollars),4.75995,0.030388,1.928032
District of Columbia,Mississippi,2022,Current Value (millions of dollars),6.757025,,1.644915
District of Columbia,Missouri,2022,Current Value (millions of dollars),14.864099,0.0,4.697273
District of Columbia,Montana,2022,Current Value (millions of dollars),0.137635,0.012526,0.0
District of Columbia,Nebraska,2022,Current Value (millions of dollars),2.883429,,0.0
District of Columbia,Nevada,2022,Current Value (millions of dollars),1.945219,33.63142,2.210417
District of Columbia,New Hampshire,2022,Current Value (millions of dollars),1.757098,0.73958,1.750386
District of Columbia,New Jersey,2022,Current Value (millions of dollars),19.929936,95.624326,51.242969
District of Columbia,New Mexico,2022,Current Value (millions of dollars),0.752398,5.638501,0.048447
District of Columbia,New York,2022,Current Value (millions of dollars),48.724912,316.604787,58.925709
District of Columbia,North Carolina,2022,Current Value (millions of dollars),39.547166,105.048873,673.242926
District of Columbia,North Dakota,2022,Current Value (millions of dollars),0.266091,0.29461,0.033352
District of Columbia,Ohio,2022,Current Value (millions of dollars),11.151913,0.003028,111.564465
District of Columbia,Oklahoma,2022,Current Value (millions of dollars),3.889964,,1.320123
District of Columbia,Oregon,2022,Current Value (millions of dollars),4.37634,0.0,1.015706
District of Columbia,Pennsylvania,2022,Current Value (millions of dollars),118.575051,8.008073,3991.071902
District of Columbia,Rhode Island,2022,Current Value (millions of dollars),0.238566,0.0034,1.118734
District of Columbia,South Carolina,2022,Current Value (millions of dollars),6.399012,11.436414,37.869502
District of Columbia,South Dakota,2022,Current Value (millions of dollars),0.045877,,0.0
District of Columbia,Tennessee,2022,Current Value (millions of dollars),5.947942,3.084887,2683.518737
District of Columbia,Texas,2022,Current Value (millions of dollars),52.524454,50.957465,90.458986
District of Columbia,Utah,2022,Current Value (millions of dollars),6.292005,0.0,4.08237
District of Columbia,Vermont,2022,Current Value (millions of dollars),1.431388,0.0,0.328536
District of Columbia,Virginia,2022,Current Value (millions of dollars),647.224686,216.433796,954.397325
District of Columbia,Washington,2022,Current Value (millions of dollars),16.781287,12.310329,30.055507
District of Columbia,West Virginia,2022,Current Value (millions of dollars),12.325483,,173.313084
District of Columbia,Wisconsin,2022,Current Value (millions of dollars),10.188184,,75.03103
District of Columbia,Wyoming,2022,Current Value (millions of dollars),0.055053,,0.0
Florida,Alabama,2022,Current Value (millions of dollars),10120.55055,991.906478,453.068878
Florida,Alaska,2022,Current Value (millions of dollars),306.06508,552.903046,0.487742
Florida,Arizona,2022,Current Value (millions of dollars),2991.914864,140.861538,62.011202
Florida,Arkansas,2022,Current Value (millions of dollars),2351.611947,,91.139167
Florida,California,2022,Current Value (millions of dollars),14423.50868,558.182988,2468.288459
Florida,Colorado,2022,Current Value (millions of dollars),1603.134133,0.132674,232.564385
Florida,Connecticut,2022,Current Value (millions of dollars),2307.821655,0.0,352.902804
Florida,Delaware,2022,Current Value (millions of dollars),561.606494,10.720954,116.228688
Florida,District of Columbia,2022,Current Value (millions of dollars),755.018843,127.887952,13.821488
Florida,Florida,2022,Current Value (millions of dollars),522087.7505,51460.53015,71005.39104
Florida,Georgia,2022,Current Value (millions of dollars),23274.24921,2960.384082,4367.660997
Florida,Hawaii,2022,Current Value (millions of dollars),280.28944,70.146296,4.791975
Florida,Idaho,2022,Current Value (millions of dollars),418.750483,0.062701,28.851678
Florida,Illinois,2022,Current Value (millions of dollars),7567.228636,608.605552,947.941975
Florida,Indiana,2022,Current Value (millions of dollars),3902.071452,0.731005,415.439023
Florida,Iowa,2022,Current Value (millions of dollars),1506.724626,0.0,39.312176
Florida,Kansas,2022,Current Value (millions of dollars),1768.981896,0.194798,36.069764
Florida,Kentucky,2022,Current Value (millions of dollars),3331.355223,2275.836343,642.487138
Florida,Louisiana,2022,Current Value (millions of dollars),2986.372708,113.666926,140.577479
Florida,Maine,2022,Current Value (millions of dollars),368.005491,346.865268,55.92169
Florida,Maryland,2022,Current Value (millions of dollars),3191.016766,52.853089,141.378602
Florida,Massachusetts,2022,Current Value (millions of dollars),2845.194037,8.185388,284.809021
Florida,Michigan,2022,Current Value (millions of dollars),3430.557562,1097.416245,1958.66367
Florida,Minnesota,2022,Current Value (millions of dollars),2782.476771,8.343425,144.457933
Florida,Mississippi,2022,Current Value (millions of dollars),2342.787244,11.040229,339.943285
Florida,Missouri,2022,Current Value (millions of dollars),3305.58852,0.021268,140.714907
Florida,Montana,2022,Current Value (millions of dollars),105.498363,335.740463,18.646704
Florida,Nebraska,2022,Current Value (millions of dollars),858.780697,,22.005607
Florida,Nevada,2022,Current Value (millions of dollars),1450.158195,0.001141,138.5056
Florida,New Hampshire,2022,Current Value (millions of dollars),467.480913,33.007752,39.132461
Florida,New Jersey,2022,Current Value (millions of dollars),5324.840715,175.526366,1094.716456
Florida,New Mexico,2022,Current Value (millions of dollars),522.336182,0.960967,14.314251
Florida,New York,2022,Current Value (millions of dollars),8999.386641,2747.391106,1533.610548
Florida,North Carolina,2022,Current Value (millions of dollars),10196.61903,69.363144,2424.085419
Florida,North Dakota,2022,Current Value (millions of dollars),328.56649,807.458166,12.301927
Florida,Ohio,2022,Current Value (millions of dollars),6942.737041,19.383565,459.464214
Florida,Oklahoma,2022,Current Value (millions of dollars),1626.688627,0.0,33.865051
Florida,Oregon,2022,Current Value (millions of dollars),1540.094434,0.4838,120.510659
Florida,Pennsylvania,2022,Current Value (millions of dollars),6960.776535,219.947348,614.299491
Florida,Rhode Island,2022,Current Value (millions of dollars),216.339296,0.794375,48.123873
Florida,South Carolina,2022,Current Value (millions of dollars),7634.932584,193.395287,1373.723248
Florida,South Dakota,2022,Current Value (millions of dollars),185.366388,8.358966,0.888246
Florida,Tennessee,2022,Current Value (millions of dollars),5186.863119,3200.474539,1208.856691
Florida,Texas,2022,Current Value (millions of dollars),14390.89674,2659.218603,3732.163417
Florida,Utah,2022,Current Value (millions of dollars),2459.313233,0.292982,1005.787383
Florida,Vermont,2022,Current Value (millions of dollars),157.026293,17.627977,26.692423
Florida,Virginia,2022,Current Value (millions of dollars),6658.039315,67.559337,774.184569
Florida,Washington,2022,Current Value (millions of dollars),3885.916876,343.049741,335.121616
Florida,West Virginia,2022,Current Value (millions of dollars),685.934809,,19.528738
