Origin State,Type,Dest State,Year,Measure Names,Measure Values
Minnesota,Export,Tennessee,2022,Current Value (millions of dollars),1698.524639
Minnesota,Export,South Dakota,2022,Current Value (millions of dollars),6.584269
Minnesota,Export,South Carolina,2022,Current Value (millions of dollars),61.814369
Minnesota,Export,Rhode Island,2022,Current Value (millions of dollars),0.096908
Minnesota,Export,Pennsylvania,2022,Current Value (millions of dollars),334.051233
Minnesota,Export,Oregon,2022,Current Value (millions of dollars),39.673833
Minnesota,Export,Oklahoma,2022,Current Value (millions of dollars),0
Minnesota,Export,Ohio,2022,Current Value (millions of dollars),13.743664
Minnesota,Export,North Dakota,2022,Current Value (millions of dollars),5679.593746
Minnesota,Export,North Carolina,2022,Current Value (millions of dollars),21.464827
Minnesota,Export,New York,2022,Current Value (millions of dollars),1687.843249
Minnesota,Export,New Mexico,2022,Current Value (millions of dollars),15.242877
Minnesota,Export,New Jersey,2022,Current Value (millions of dollars),154.109384
Minnesota,Export,New Hampshire,2022,Current Value (millions of dollars),0
Minnesota,Export,Nevada,2022,Current Value (millions of dollars),0
Minnesota,Export,Nebraska,2022,Current Value (millions of dollars),1.714264
Minnesota,Export,Montana,2022,Current Value (millions of dollars),103.857607
Minnesota,Export,Missouri,2022,Current Value (millions of dollars),0.040853
Minnesota,Export,Mississippi,2022,Current Value (millions of dollars),3.211424
Minnesota,Export,Minnesota,2022,Current Value (millions of dollars),785.574351
Minnesota,Export,Michigan,2022,Current Value (millions of dollars),2035.327003
Minnesota,Export,Massachusetts,2022,Current Value (millions of dollars),6.347031
Minnesota,Export,Maryland,2022,Current Value (millions of dollars),195.340874
Minnesota,Export,Maine,2022,Current Value (millions of dollars),64.35568
Minnesota,Export,Louisiana,2022,Current Value (millions of dollars),63.191921
Minnesota,Export,Kentucky,2022,Current Value (millions of dollars),1800.400973
Minnesota,Export,Kansas,2022,Current Value (millions of dollars),0.01911
Minnesota,Export,Indiana,2022,Current Value (millions of dollars),213.7116
Minnesota,Export,Illinois,2022,Current Value (millions of dollars),3688.887274
Minnesota,Export,Idaho,2022,Current Value (millions of dollars),0.072355
Minnesota,Export,Hawaii,2022,Current Value (millions of dollars),68.539543
Minnesota,Export,Georgia,2022,Current Value (millions of dollars),107.491321
Minnesota,Export,Florida,2022,Current Value (millions of dollars),759.787222
Minnesota,Export,District of Columbia,2022,Current Value (millions of dollars),9.373456
Minnesota,Export,Delaware,2022,Current Value (millions of dollars),1.268973
Minnesota,Export,Connecticut,2022,Current Value (millions of dollars),0
Minnesota,Export,Colorado,2022,Current Value (millions of dollars),4.792706
Minnesota,Export,California,2022,Current Value (millions of dollars),1734.146054
Minnesota,Export,Arkansas,2022,Current Value (millions of dollars),0
Minnesota,Export,Arizona,2022,Current Value (millions of dollars),106.197283
Minnesota,Export,Alaska,2022,Current Value (millions of dollars),678.228624
Minnesota,Export,Alabama,2022,Current Value (millions of dollars),205.692414
Minnesota,Import,Wyoming,2022,Current Value (millions of dollars),0.260131
Minnesota,Import,Wisconsin,2022,Current Value (millions of dollars),141.701325
Minnesota,Import,West Virginia,2022,Current Value (millions of dollars),3.45
Minnesota,Import,Washington,2022,Current Value (millions of dollars),2.241582
Minnesota,Import,Virginia,2022,Current Value (millions of dollars),4.266087
Minnesota,Import,Vermont,2022,Current Value (millions of dollars),0.448559
Minnesota,Import,Utah,2022,Current Value (millions of dollars),1.346466
Minnesota,Import,Texas,2022,Current Value (millions of dollars),501.821262
Minnesota,Import,Tennessee,2022,Current Value (millions of dollars),2.538526
Minnesota,Import,South Dakota,2022,Current Value (millions of dollars),15.167578
Minnesota,Import,South Carolina,2022,Current Value (millions of dollars),3.449084
Minnesota,Import,Rhode Island,2022,Current Value (millions of dollars),0.10825
Minnesota,Import,Pennsylvania,2022,Current Value (millions of dollars),24.434483
Minnesota,Import,Oregon,2022,Current Value (millions of dollars),11.122568
Minnesota,Import,Oklahoma,2022,Current Value (millions of dollars),1.134509
Minnesota,Import,Ohio,2022,Current Value (millions of dollars),9.067057
Minnesota,Import,North Dakota,2022,Current Value (millions of dollars),14.728477
Minnesota,Import,North Carolina,2022,Current Value (millions of dollars),2.201825
Minnesota,Import,New York,2022,Current Value (millions of dollars),29.537342
Minnesota,Import,New Mexico,2022,Current Value (millions of dollars),0.136072
Minnesota,Import,New Jersey,2022,Current Value (millions of dollars),191.656369
Minnesota,Import,New Hampshire,2022,Current Value (millions of dollars),0.528986
Minnesota,Import,Nevada,2022,Current Value (millions of dollars),0.551471
Minnesota,Import,Nebraska,2022,Current Value (millions of dollars),4.18608
Minnesota,Import,Montana,2022,Current Value (millions of dollars),0.265751
Minnesota,Import,Missouri,2022,Current Value (millions of dollars),14.712522
Minnesota,Import,Mississippi,2022,Current Value (millions of dollars),1005.573405
Minnesota,Import,Minnesota,2022,Current Value (millions of dollars),2726.795794
Minnesota,Import,Michigan,2022,Current Value (millions of dollars),39.781802
Minnesota,Import,Massachusetts,2022,Current Value (millions of dollars),33.15194
Minnesota,Import,Maryland,2022,Current Value (millions of dollars),2.914404
Minnesota,Import,Maine,2022,Current Value (millions of dollars),2.86403
Minnesota,Import,Louisiana,2022,Current Value (millions of dollars),159.187393
Minnesota,Import,Kentucky,2022,Current Value (millions of dollars),8.097909
Minnesota,Import,Kansas,2022,Current Value (millions of dollars),7.236591
Minnesota,Import,Iowa,2022,Current Value (millions of dollars),25.374708
Minnesota,Import,Indiana,2022,Current Value (millions of dollars),23.168811
Minnesota,Import,Illinois,2022,Current Value (millions of dollars),80.517812
Minnesota,Import,Idaho,2022,Current Value (millions of dollars),0.038865
Minnesota,Import,Hawaii,2022,Current Value (millions of dollars),0.003648
Minnesota,Import,Georgia,2022,Current Value (millions of dollars),1476.712178
Minnesota,Import,Florida,2022,Current Value (millions of dollars),25.18181
Minnesota,Import,District of Columbia,2022,Current Value (millions of dollars),0.126685
Minnesota,Import,Delaware,2022,Current Value (millions of dollars),218.494369
Minnesota,Import,Connecticut,2022,Current Value (millions of dollars),0.704873
Minnesota,Import,Colorado,2022,Current Value (millions of dollars),0.694257
Minnesota,Import,California,2022,Current Value (millions of dollars),35.63991
Minnesota,Import,Arkansas,2022,Current Value (millions of dollars),0.138571
Minnesota,Import,Arizona,2022,Current Value (millions of dollars),0.518217
Minnesota,Import,Alaska,2022,Current Value (millions of dollars),0
Minnesota,Import,Alabama,2022,Current Value (millions of dollars),105.84349
Mississippi,Domestic,Wyoming,2022,Current Value (millions of dollars),81.96997
Mississippi,Domestic,Wisconsin,2022,Current Value (millions of dollars),1144.180874
Mississippi,Domestic,West Virginia,2022,Current Value (millions of dollars),227.513439
Mississippi,Domestic,Washington,2022,Current Value (millions of dollars),1038.506295
Mississippi,Domestic,Virginia,2022,Current Value (millions of dollars),6215.749228
Mississippi,Domestic,Vermont,2022,Current Value (millions of dollars),36.001174
Mississippi,Domestic,Utah,2022,Current Value (millions of dollars),2688.681505
Mississippi,Domestic,Texas,2022,Current Value (millions of dollars),11635.529823
Mississippi,Domestic,Tennessee,2022,Current Value (millions of dollars),15091.021918
Mississippi,Domestic,South Dakota,2022,Current Value (millions of dollars),101.91566
Mississippi,Domestic,South Carolina,2022,Current Value (millions of dollars),1249.503888
Mississippi,Domestic,Rhode Island,2022,Current Value (millions of dollars),59.590187
Mississippi,Domestic,Pennsylvania,2022,Current Value (millions of dollars),4078.258635
Mississippi,Domestic,Oregon,2022,Current Value (millions of dollars),3049.61
Mississippi,Domestic,Oklahoma,2022,Current Value (millions of dollars),4305.680082
Mississippi,Domestic,Ohio,2022,Current Value (millions of dollars),4601.164937
Mississippi,Domestic,North Dakota,2022,Current Value (millions of dollars),76.314997
Mississippi,Domestic,North Carolina,2022,Current Value (millions of dollars),2792.285159
Mississippi,Domestic,New York,2022,Current Value (millions of dollars),1444.085369
Mississippi,Domestic,New Mexico,2022,Current Value (millions of dollars),298.803124
Mississippi,Domestic,New Jersey,2022,Current Value (millions of dollars),2169.745565
Mississippi,Domestic,New Hampshire,2022,Current Value (millions of dollars),216.189849
Mississippi,Domestic,Nevada,2022,Current Value (millions of dollars),489.967214
Mississippi,Domestic,Nebraska,2022,Current Value (millions of dollars),428.471209
Mississippi,Domestic,Montana,2022,Current Value (millions of dollars),52.06757
Mississippi,Domestic,Missouri,2022,Current Value (millions of dollars),3907.925217
Mississippi,Domestic,Mississippi,2022,Current Value (millions of dollars),63115.238177
Mississippi,Domestic,Minnesota,2022,Current Value (millions of dollars),914.790265
Mississippi,Domestic,Michigan,2022,Current Value (millions of dollars),5842.156189
Mississippi,Domestic,Massachusetts,2022,Current Value (millions of dollars),3140.840419
Mississippi,Domestic,Maryland,2022,Current Value (millions of dollars),426.705192
Mississippi,Domestic,Maine,2022,Current Value (millions of dollars),91.640482
Mississippi,Domestic,Louisiana,2022,Current Value (millions of dollars),15805.730583
Mississippi,Domestic,Kentucky,2022,Current Value (millions of dollars),1356.912278
Mississippi,Domestic,Kansas,2022,Current Value (millions of dollars),749.656469
Mississippi,Domestic,Iowa,2022,Current Value (millions of dollars),803.052824
Mississippi,Domestic,Indiana,2022,Current Value (millions of dollars),1805.134134
Mississippi,Domestic,Illinois,2022,Current Value (millions of dollars),5489.359028
Mississippi,Domestic,Idaho,2022,Current Value (millions of dollars),201.525331
Mississippi,Domestic,Hawaii,2022,Current Value (millions of dollars),93.600689
Mississippi,Domestic,Georgia,2022,Current Value (millions of dollars),5193.832375
Mississippi,Domestic,Florida,2022,Current Value (millions of dollars),9077.005218
Mississippi,Domestic,District of Columbia,2022,Current Value (millions of dollars),53.670897
Mississippi,Domestic,Delaware,2022,Current Value (millions of dollars),98.84589
Mississippi,Domestic,Connecticut,2022,Current Value (millions of dollars),352.187667
Mississippi,Domestic,Colorado,2022,Current Value (millions of dollars),2346.993227
Mississippi,Domestic,California,2022,Current Value (millions of dollars),9108.199001
Mississippi,Domestic,Arkansas,2022,Current Value (millions of dollars),6697.116234
Mississippi,Domestic,Arizona,2022,Current Value (millions of dollars),863.817512
Mississippi,Domestic,Alaska,2022,Current Value (millions of dollars),56.041821
Mississippi,Domestic,Alabama,2022,Current Value (millions of dollars),41505.130759
Mississippi,Export,Wisconsin,2022,Current Value (millions of dollars),0.002899
Mississippi,Export,Washington,2022,Current Value (millions of dollars),124.155769
Mississippi,Export,Virginia,2022,Current Value (millions of dollars),15.671885
Mississippi,Export,Vermont,2022,Current Value (millions of dollars),3.755415
Mississippi,Export,Utah,2022,Current Value (millions of dollars),0.070717
Mississippi,Export,Texas,2022,Current Value (millions of dollars),1933.427727
Mississippi,Export,Tennessee,2022,Current Value (millions of dollars),869.399217
Mississippi,Export,South Dakota,2022,Current Value (millions of dollars),0.422165
Mississippi,Export,South Carolina,2022,Current Value (millions of dollars),222.150062
Mississippi,Export,Rhode Island,2022,Current Value (millions of dollars),0.247876
Mississippi,Export,Pennsylvania,2022,Current Value (millions of dollars),8.002023
Mississippi,Export,Oregon,2022,Current Value (millions of dollars),0
Mississippi,Export,Oklahoma,2022,Current Value (millions of dollars),0
Mississippi,Export,Ohio,2022,Current Value (millions of dollars),53.603496
Mississippi,Export,North Dakota,2022,Current Value (millions of dollars),236.24102
Mississippi,Export,North Carolina,2022,Current Value (millions of dollars),28.111468
Mississippi,Export,New York,2022,Current Value (millions of dollars),255.898236
Mississippi,Export,New Mexico,2022,Current Value (millions of dollars),0.396873
